213628565;40.85991;-73.32201;-1.27971;0.71314
213628568;40.86005;-73.32207;-1.279712;0.7131425
213628570;40.86017;-73.32218;-1.279714;0.7131445
213628572;40.86026;-73.32228;-1.279715;0.7131461
213628575;40.86039;-73.32254;-1.27972;0.7131483
213628576;40.86069;-73.32319;-1.279731;0.7131535
213628578;40.86071;-73.32338;-1.279734;0.713154
213628581;40.86071;-73.32357;-1.279738;0.713154
213628583;40.8606;-73.32419;-1.279749;0.713152
213628585;40.86058;-73.32442;-1.279753;0.7131516
213628588;40.8606;-73.32462;-1.279756;0.7131521
213628591;40.86067;-73.32481;-1.279759;0.7131532
213628594;40.86079;-73.32497;-1.279762;0.7131553
213628597;40.86095;-73.32507;-1.279764;0.7131582
213628601;40.86144;-73.32523;-1.279767;0.7131667
213628727;40.86566;-73.31062;-1.279512;0.7132403
213628728;40.86554;-73.31041;-1.279508;0.7132382
213628730;40.86546;-73.31025;-1.279505;0.7132368
213628733;40.86541;-73.3101;-1.279503;0.7132359
213628736;40.86536;-73.30989;-1.279499;0.7132351
213628739;40.86541;-73.30969;-1.279495;0.7132359
213628743;40.86547;-73.3095;-1.279492;0.713237
213628746;40.86554;-73.30931;-1.279489;0.7132383
213628748;40.86559;-73.30917;-1.279486;0.713239
213628750;40.8656;-73.30901;-1.279484;0.7132393
213628753;40.86557;-73.30853;-1.279475;0.7132388
213632302;40.86446;-73.31645;-1.279613;0.7132195
213632305;40.86433;-73.31652;-1.279615;0.713217
213632307;40.86418;-73.31655;-1.279615;0.7132145
213632309;40.86403;-73.31655;-1.279615;0.7132119
213632311;40.86389;-73.31651;-1.279614;0.7132094
213632314;40.86275;-73.31614;-1.279608;0.7131895
213632317;40.86055;-73.31544;-1.279596;0.7131512
213632320;40.86036;-73.31538;-1.279595;0.7131478
213632322;40.86024;-73.3153;-1.279593;0.7131457
213632325;40.86012;-73.3152;-1.279592;0.7131436
213632328;40.86003;-73.31503;-1.279589;0.7131421
213632330;40.85998;-73.31481;-1.279585;0.7131411
213632332;40.85997;-73.31459;-1.279581;0.7131411
213632335;40.86001;-73.31416;-1.279574;0.7131417
213632337;40.86;-73.3139;-1.279569;0.7131416
213632339;40.85998;-73.31374;-1.279566;0.7131411
